unit_cap_sigma_pct,decoder,metric,mean,std,min,p01,p05,median,p95,p99,max
1.0,NOMINAL_SRM,code_rmse_to_oracle_affine_lsb,24.579155228431194,9.250598781674492,4.823574308247303,9.052992179278947,11.019891954851335,23.360486052689346,39.44485865700034,48.96163421874211,50.52615945029262
1.0,NOMINAL_SRM,weight_rmse_gain_aligned_lsb,11.729209608566666,4.360782492067141,2.368510253398785,4.153186465480036,5.341661778020182,11.357205947449287,18.844611951464447,23.282136023441904,24.45527849869021
1.0,CAL_CURRENT_SRM,sndr_db,95.2525191957181,0.48356571406851107,93.90327464198674,94.00786722533343,94.39672004758773,95.3258730593093,95.90970655674393,96.21250771888302,96.25734382345249
1.0,CAL_CURRENT_SRM,sfdr_db,112.30700195651414,3.23233279475998,103.77665536726396,104.82347667324436,106.88824259155848,112.40880947242984,117.54703544177246,118.71039617830677,118.76653227400041
1.0,CAL_CURRENT_SRM,enob,15.530318803275431,0.08032653057616446,15.306191800994476,15.323565984274657,15.388159476343478,15.54250383045005,15.639486138994007,15.689785335362627,15.697233193264532
1.0,CAL_CURRENT_SRM,code_rmse_to_oracle_affine_lsb,0.47246871592810374,0.019534255541202347,0.43084583966793855,0.43771915794357263,0.4471995682095549,0.4689071531517828,0.510716652405919,0.5263371091700718,0.5399292661382669
1.0,CAL_CURRENT_SRM,weight_rmse_gain_aligned_lsb,0.20297983880872034,0.020729642428785416,0.1496503457038153,0.1572770256740042,0.1728783453243475,0.20028786970702095,0.23833900148767273,0.251098518499965,0.25270246022629045
1.0,ORACLE_SRM,sndr_db,97.15198469843983,0.09906882358330145,96.94072148782787,96.96202241183596,96.98977612177961,97.15737014311628,97.3139894230361,97.34464716152254,97.34923868770608
1.0,ORACLE_SRM,sfdr_db,120.5702828977461,0.6988956584598508,118.26058530940252,118.6848832359389,119.40628284264521,120.64336844042217,121.44636624943432,121.67197137131811,121.86800001815193
1.0,ORACLE_SRM,enob,15.845844634292334,0.016456615213173053,15.810751077712272,15.814289437182053,15.818899688003256,15.846739226431275,15.872755718112309,15.87784836570142,15.878611077692039
1.0,ORACLE_SRM,code_rmse_to_oracle_affine_lsb,7.826742039595264e-12,5.494826732565797e-12,3.314184547378654e-17,1.0827958206286136e-16,1.533987309789438e-15,7.977916991124789e-12,1.5558826608641068e-11,2.2582139489516706e-11,3.35484799814688e-11
1.0,ORACLE_SRM,weight_rmse_gain_aligned_lsb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2,NOMINAL_SRM,sndr_db,58.5793894635802,3.5945687328333085,51.63605186350345,51.91758404049338,53.80652624700843,58.35826268309107,64.88650682672542,66.56478200915845,72.07698733873738
1.2,NOMINAL_SRM,sfdr_db,63.66896200363735,4.7030118518829,54.680732795789055,55.32885676325575,57.42669395990704,62.932428098563435,71.47529064572232,75.0532625782901,79.8146559673168
1.2,NOMINAL_SRM,enob,9.438436787970133,0.5971044406699848,8.285058449086952,8.331824591444084,8.645602366612698,9.40170476463307,10.48613070211386,10.764913955009709,11.680562680853386
