unit_cap_sigma_pct,chip_id,decoder,sndr_db,sfdr_db,enob,code_rmse_to_oracle_affine_lsb,weight_rmse_gain_aligned_lsb
1.0,120,CAL_CURRENT_SRM,95.78936934284116,114.51563095557292,15.619496568578265,0.44755680834936495,0.19387814397183364
1.0,120,ORACLE_SRM,97.19162294105777,119.3917458893718,15.852429059976375,5.359959893599176e-12,0.0
1.0,121,NOMINAL_SRM,55.63975451140281,59.63926360173822,8.95012533412007,38.278114176216526,17.852264385083675
1.0,121,CAL_CURRENT_SRM,95.86744051150026,115.05507844370571,15.632465201245891,0.45102743013429253,0.1884286837923412
1.0,121,ORACLE_SRM,97.06110379626607,120.38483419999763,15.830748138914629,3.0777893078571814e-12,0.0
1.0,122,NOMINAL_SRM,56.88110561375992,60.24665299359236,9.156329836172745,33.17754902069812,16.244858534120237
1.0,122,CAL_CURRENT_SRM,95.33471721428467,113.7845635047362,15.543972959183499,0.4803680441511317,0.23688243166349288
1.0,122,ORACLE_SRM,97.13716662525768,120.80907834772604,15.843383160341807,7.980743141045122e-12,0.0
1.0,123,NOMINAL_SRM,60.975489110028974,64.47062210604285,9.836459985054647,20.704137814708613,10.750404934511415
1.0,123,CAL_CURRENT_SRM,95.57314743507197,114.29175596692689,15.58357930815149,0.455592678689085,0.19504370036661475
1.0,123,ORACLE_SRM,97.34284599698093,120.65109385721071,15.87754916893371,1.0441773754172396e-11,0.0
1.0,124,NOMINAL_SRM,58.0996678284213,61.55068765484393,9.358748808707858,28.835034257382905,12.545229752383221
1.0,124,CAL_CURRENT_SRM,95.44436787745163,115.04905584233654,15.562187355058409,0.4709157914733911,0.19279701829166193
1.0,124,ORACLE_SRM,97.25385713975726,120.5735313607177,15.862766966737086,1.0441473439409648e-11,0.0
1.0,125,NOMINAL_SRM,67.55266963506784,77.19799235830891,10.929014889546153,9.716509278851303,4.13829462462691
1.0,125,CAL_CURRENT_SRM,96.25734382345249,118.76653227400041,15.697233193264532,0.43084583966793855,0.19568530394558287
1.0,125,ORACLE_SRM,97.22235465763974,120.65033949634037,15.857533996285671,5.3599630343248275e-12,0.0
1.0,126,NOMINAL_SRM,63.018562411533125,67.80859663090882,10.175840932148361,16.36663050263043,7.7485659665687185
1.0,126,CAL_CURRENT_SRM,95.5317638374013,115.89374631368463,15.576704956378954,0.4726074144232831,0.21004113678973643
1.0,126,ORACLE_SRM,97.16260809472732,121.6986330106748,15.847609318061016,5.359489524578935e-12,0.0
1.0,127,NOMINAL_SRM,55.97845664753936,58.981075596832426,9.006388147431789,36.80457961739355,17.0048233082533
1.0,127,CAL_CURRENT_SRM,95.13330621040048,112.04341407005522,15.5105159817941,0.4763765738967181,0.18716744213205147
1.0,127,ORACLE_SRM,97.2666768730913,120.6079819924926,15.864896490546728,3.0772492565785533e-12,0.0
1.2,0,NOMINAL_SRM,62.273426377400824,66.50819336200173,10.052064182292497,17.823029620028965,8.28577078091534
1.2,0,CAL_CURRENT_SRM,95.68679676930017,112.05738490673866,15.602457935099697,0.44969805343722297,0.1976046474463295
