amplitude_ratio,decoder,metric,mean,std,min,p01,p05,median,p95,p99,max
0.82,ORACLE_SRM,sfdr_db,118.88249680124756,0.7045091021414048,117.17223696838217,117.31991064960428,117.69923026681872,118.9109677858959,119.93041351858447,120.23850563560563,120.29329408131858
0.82,ORACLE_SRM,enob,15.559571794499163,0.01789475041764091,15.518565793480619,15.519303189567266,15.52999595044353,15.559407430872218,15.590096783665889,15.601378883481543,15.610170392206532
0.82,ORACLE_SRM,saturation_fraction,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9,NOMINAL_SRM,sndr_db,57.78849680157756,3.709332171225943,49.91291306734404,50.301372440308896,52.51307525186169,57.682625884261824,63.9126194453128,65.87612029481194,70.67283497157418
0.9,NOMINAL_SRM,sfdr_db,62.5129159452798,4.860685457224001,51.83804357050897,52.57892810697454,54.976356411623016,62.47327469772206,69.8852884748666,74.63142652411362,77.71561614748887
0.9,NOMINAL_SRM,enob,9.307059269365045,0.61616813475514,7.998822768661802,8.063350903705798,8.430743397319219,9.289472738249472,10.324355389586845,10.650518321397332,11.447314779331258
0.9,NOMINAL_SRM,saturation_fraction,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9,CAL_CURRENT_SRM,sndr_db,94.34475897793476,0.4821159153008561,92.94036521943482,93.1169943516521,93.56478202003001,94.3876653730116,95.07564131991725,95.20960295467707,95.23755073027667
0.9,CAL_CURRENT_SRM,sfdr_db,111.00587658600557,2.7677076260050306,104.40204968313336,105.02252515388687,106.51867734370452,111.01950870964114,115.69224115578568,116.88448489050722,117.24991235817227
0.9,CAL_CURRENT_SRM,enob,15.379528069424381,0.08008570021608911,15.146240069673558,15.175580457085067,15.249963790702658,15.386655377576677,15.50093709633177,15.523189859580908,15.527832347222038
0.9,CAL_CURRENT_SRM,saturation_fraction,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
