chip_id,decoder,weight_rmse_lsb,weight_rmse_gain_aligned_lsb,weight_max_abs_gain_aligned_lsb,static_error_rms_code,static_error_max_abs_code,static_backsteps,dynamic_sndr_db,dynamic_snr_db,dynamic_sfdr_db,dynamic_thd_db,dynamic_enob,saturation_fraction
14,ORACLE,0.0,0.0,0.0,0.40767265254252383,0.995384615383955,0,93.34398786511113,93.35482494830649,114.7088460980379,-119.37812431873229,15.21328702078258,0.0
15,NOMINAL,173.44866862245848,145.5664577193279,620.2275569391295,431.25828756379605,661.9276239316241,110,36.58280979305681,40.965720591929255,39.74432780753382,-38.55171955988195,5.784519899178873,0.0
15,RTL_CAL_RAW,197.65643172055974,0.21020603079123318,0.5813309566230345,310.50486794295045,537.8570598290571,0,91.85128709391392,92.17056052824913,104.14087248021244,-103.34616114938788,14.965330082045503,0.0
15,RTL_CAL_GAIN_COMP,0.21032697684791302,0.21028262424944888,0.5800335751647552,0.4787269196381036,1.412957264958095,0,91.98463149888886,92.26066222576584,104.8258439769033,-104.09018470610138,14.987480315430043,0.0
15,ORACLE,0.0,0.0,0.0,0.40446923536600704,0.9830769230793521,0,93.16550721084737,93.18545705985409,112.80761971198058,-116.55392529978137,15.18363907156933,0.0
16,NOMINAL,246.33679873095784,217.36205222511103,626.8312200554828,667.2272034071474,1054.7531282051277,17,33.038443458057806,37.62852195632356,38.472798692582046,-34.89283717823705,5.195754727252127,0.0
16,RTL_CAL_RAW,196.4397198975687,0.20063551154193096,0.5547892897338613,302.4263977034539,523.8570598290571,0,91.36384778325274,91.6666616568471,103.36852286127677,-103.08046043797056,14.884360096885837,0.0
16,RTL_CAL_GAIN_COMP,0.2018978432063201,0.20066384006199947,0.5543206914075398,0.5198665801231301,1.6139829059829935,0,91.35968364025813,91.66363204058692,103.291061270139,-103.06061602132576,14.88366837878042,0.0
16,ORACLE,0.0,0.0,0.0,0.4115615658120839,0.995384615383955,0,93.38730169682684,93.43571272487084,114.3106136509875,-112.93988478583339,15.220482009439674,0.0
17,NOMINAL,442.99850606719605,354.87672164415955,1370.8128532194132,1111.403252948169,1622.0448205128232,98,27.713558350508873,35.559268497796324,29.28839693634401,-28.492644378527693,4.3112223173602775,0.0
17,RTL_CAL_RAW,173.53017335277423,0.23051801786070983,0.5341465024844823,277.05416661902404,480.0941196581225,0,91.16972378662886,91.33268199479888,107.63329305958322,-105.50802882491864,14.85211358581875,0.0
17,RTL_CAL_GAIN_COMP,0.230787990110638,0.23035043368801533,0.534660651188652,0.5177753269264554,1.735623931625014,0,91.66708551649286,91.7889580564703,109.33664025099326,-107.24666377528615,14.934731813370908,0.0
