chip_id,unit_cap_sigma_pct,cap_rel_error_rms_pct,cap_rel_error_max_abs_pct,bridge_rel_error_rms_pct,effective_weight_rel_error_rms_pct,effective_weight_rel_error_max_abs_pct,node_parasitic_ff,comparator_input_ff,critical_redundancy_margin_min_lsb
383,1.2,0.5228545661289198,1.4523526849816972,0.16577609886771072,0.5483625602398401,1.57603810084892,0.4136555269360147,4.9065889021491085,29.99677062460856
384,1.2,0.4090739176750741,1.0724640390541234,0.37190759582120053,0.415081288070815,0.8441266282608106,0.4013842402081931,5.090087230442228,30.23835868868445
385,1.2,0.7538987728552391,2.71295834852691,0.5060962864785112,0.7798075942634857,2.7733607506050473,0.3957567461010292,5.035055009512557,29.783166904282155
386,1.2,0.39713561543976655,0.9265940381262187,0.2965549160312163,0.5643068673707482,1.4855273200487962,0.38940420410262533,5.065174353483241,29.801661115787198
387,1.2,0.7051733592188232,1.855470762588431,0.28584469248764677,0.9448870633760105,2.504280167112949,0.40111462207510806,4.955988067772571,28.10439002056495
388,1.2,0.6032635865074484,1.9155075355063076,0.40584002100329775,0.9460251097589781,3.0204321448175975,0.41216399902553075,5.187328109406955,30.029647316873643
389,1.2,0.4220643555834768,0.8814694955621177,0.4390534162740938,0.4836141478104418,0.8101547240804807,0.401301169850413,4.99483545901046,27.151836060469464
390,1.2,0.5268919579596965,1.1344139896415606,0.5382207404247055,0.8776006367544233,1.9193353335990038,0.38995814446835797,5.026789675197256,29.506127610855287
391,1.2,0.6415301805537992,1.5864389628837319,0.17716191987098032,0.6898398034127629,1.9222646764249562,0.3997256274842977,5.035084278010384,30.117433875037037
392,1.2,0.4573855952155173,1.3567401906338488,0.7222458178033887,0.7013531131975839,1.6826878524329847,0.3945275918245843,5.002019270352196,29.8014686866602
393,1.2,0.6207432763748141,1.3427815863627242,0.25537704124120014,0.577671188370228,1.5581060526325796,0.41253771023564917,5.043846391045507,29.261178284342122
394,1.2,0.4108770857073089,1.1789768817656814,0.6841073615683246,0.6266613335329879,1.1251120195117537,0.3931134553369897,5.123404750189718,30.42536642125782
395,1.2,0.5160770872262723,1.5855807653639864,0.5544101161337562,0.640789990248772,1.4900591797402996,0.3973049096819209,5.024740915283692,28.643947891224514
396,1.2,0.5129092762715454,1.0309444734282045,0.3378332980623151,0.5318104133558222,0.9499423797536322,0.41041367027360476,4.828956343907208,30.21069941271847
397,1.2,0.578209727441449,1.6215933156867965,0.595148524780984,0.6803663161034904,1.289695817730152,0.39958221273343875,5.072369627249797,29.338480255591293
398,1.2,0.5094213477484321,0.9575812341925366,0.40719950980972225,0.494300475135101,0.8665365793535162,0.39682098715761066,5.077514502511057,29.825379486891052
