chip_id,decoder,fullscale_sndr_db,fullscale_snr_db,fullscale_sfdr_db,fullscale_thd_db,fullscale_enob,fullscale_saturation_fraction,backoff_sndr_db,backoff_snr_db,backoff_sfdr_db,backoff_thd_db,backoff_enob,backoff_saturation_fraction,dnl_min_lsb,dnl_max_lsb,inl_min_lsb,inl_max_lsb,missing_codes,ramp_saturation_fraction,code_rmse_to_oracle_affine_lsb,code_max_to_oracle_affine_lsb,code_gain_to_oracle,code_offset_to_oracle_lsb,weight_rmse_gain_aligned_lsb,weight_max_gain_aligned_lsb,weight_gain_to_oracle,sum_normalization_scale
224,CAL_CURRENT_SRM,94.86106237093175,96.19432259621925,108.9670811824381,-108.31906575479945,15.46529275264647,0.0,92.81266686260145,94.28332442973377,105.91541106928898,-104.84947360571692,15.125027718040108,0.0,-0.5137865262836652,0.9448538948653391,-1.51613641565567,1.4885633630883581,0,0.0,0.4739596631026469,1.4595148757089191,1.0283793878393441,-0.0009607623022271799,0.21904412935899137,0.6104750662606335,1.028378867162356,1.0
224,CAL_SUM_NORM_SRM,94.88611987707873,96.21485733903553,109.57244160464569,-108.90294190089442,15.469455129082846,0.001708984375,92.84329477520618,94.34511283497733,105.19597879635455,-104.22202824655582,15.130115411163816,0.0,-0.4999771100700432,1.0000915597198272,-1.2805084616441074,1.280554241504021,0,4.57763671875e-05,0.47437238999560905,1.320761298538855,0.9999710180659892,-0.0018149758933238725,0.21904412935910936,0.6104750662606335,0.9999700546560029,1.0284096632434918
224,CAL_HEADROOM_GUARD_SRM,94.86106237093175,96.19432259621925,108.9670811824381,-108.31906575479945,15.46529275264647,0.0,92.81266686260145,94.28332442973377,105.91541106928898,-104.84947360571692,15.125027718040108,0.0,-0.5137865262836652,0.9448538948653391,-1.51613641565567,1.4885633630883581,0,0.0,0.4739596631026469,1.4595148757089191,1.0283793878393441,-0.0009607623022271799,0.21904412935899137,0.6104750662606335,1.028378867162356,1.0
224,CAL_ZERO_COMP_ERROR_SRM,92.03072850560439,94.62173900040969,107.96741192651442,-109.28429087687546,14.99513762551568,0.0,90.31177404045381,92.82586062938036,105.70453690388554,-105.0844947126553,14.70959701668668,0.0,-1.0,1.4314859462263865,-1.7486342967009496,1.7212286751915038,26,0.0,0.6182236224414625,2.1107878017537587,1.0281689357146793,-3.906536442547863e-06,0.2743410584424681,0.6037619429542644,1.028169082059032,1.0
224,ORACLE_SRM,97.26330221977442,97.59906203946143,123.67723936215832,-123.716063282461,15.86433591690605,0.0,95.42034537436749,95.74891148535058,121.03340034952764,-122.67448313094081,15.558196906041111,0.0,0.0,0.0,0.0,0.0,0,0.0,4.348309318354037e-12,7.275957614183426e-12,1.0000000000000002,-1.1350427322963727e-14,0.0,0.0,1.0,1.0
225,NOMINAL_SRM,59.49678670094444,81.7044345199906,62.61954273520932,-61.18317026838878,9.590828355638612,0.018310546875,58.488675251601094,80.85583325965489,62.759471852071655,-60.12558913758163,9.423367981993538,0.0,-1.0,1.501144968246214,-59.91522655106659,59.91568453836485,767,0.000457763671875,26.77547341436079,53.06117014555912,1.0006694664990208,-0.001467009259142705,12.152858276512267,39.06806987425807,1.0002625885910312,1.0
225,CAL_CURRENT_SRM,95.1320480339423,96.27372821612897,113.16888009599545,-116.06568254369333,15.510306982382442,0.0,93.6584297181044,94.7148327246313,112.51262202638566,-113.62447407941804,15.265519886728306,0.0,-0.5044747423113016,0.9821010307547935,-0.7694191608999841,1.255994933966079,0,0.0,0.45239516724617285,1.5291343273829625,1.009034635113634,-0.0021186371510347694,0.2080750730690171,0.5297712422033634,1.0090329864326633,1.0
225,CAL_SUM_NORM_SRM,95.40536422624027,96.52646992698315,112.54995959061202,-115.56987360335583,15.55570834322928,0.0,93.7168761471273,94.81829382161585,112.13537088514835,-112.7947462186013,15.275228595868322,0.0,-0.500022888882107,0.999908444471572,-1.1043275246436963,1.1043275246436963,0,0.0,0.45776497856353265,1.3059250053775031,1.00006130113711,-0.001876814986896625,0.20807507306891054,0.5297712422033634,1.000059569669077,1.0089728822519597
225,CAL_HEADROOM_GUARD_SRM,95.1320480339423,96.27372821612897,113.16888009599545,-116.06568254369333,15.510306982382442,0.0,93.6584297181044,94.7148327246313,112.51262202638566,-113.62447407941804,15.265519886728306,0.0,-0.5044747423113016,0.9821010307547935,-0.7694191608999841,1.255994933966079,0,0.0,0.45239516724617285,1.5291343273829625,1.009034635113634,-0.0021186371510347694,0.2080750730690171,0.5297712422033634,1.0090329864326633,1.0
225,CAL_ZERO_COMP_ERROR_SRM,92.70562152053762,95.45004108134675,106.27776125231944,-106.50139474992366,15.107246099757079,0.0,90.70310070835752,93.83105905421878,103.26183676508705,-102.03943059092266,14.774601446571017,0.0,-0.5029793467562886,0.9880826129748455,-1.3384171695824338,1.8255422716279213,0,0.0,0.5798372508999361,1.9362389838224772,1.0059982594793748,-0.029075353951447676,0.29723324564062964,0.6085135971761702,1.0059968725961215,1.0
